Date,III.L,ADM.L,AAL.L,ANTO.L,AHT.L,ABF.L,AZN.L,AV.L,BA.L,BARC.L,BDEV.L,BEZ.L,BKG.L,BP.L,BATS.L,BLND.L,BT-A.L,BNZL.L,CNA.L,CPG.L,CRDA.L,DCC.L,DGE.L,DPLM.L,EZJ.L,ENT.L,EXPN.L,FCIT.L,FRAS.L,FRES.L,GLEN.L,GSK.L,HLMA.L,HL.L,HIK.L,HSX.L,HWDN.L,HSBA.L,IHG.L,IMI.L,IMB.L,INF.L,IAG.L,ITRK.L,JD.L,KGF.L,LAND.L,LGEN.L,LLOY.L,LMP.L,LSEG.L,MKS.L,MRO.L,MNDI.L,NG.L,NWG.L,NXT.L,PSON.L,PSN.L,PHNX.L,PRU.L,RKT.L,REL.L,RTO.L,RMV.L,RIO.L,RR.L,SGE.L,SBRY.L,SDR.L,SMT.L,SGRO.L,SVT.L,SHEL.L,SN.L,SMDS.L,SMIN.L,SPX.L,SSE.L,STAN.L,TW.L,TSCO.L,ULVR.L,UU.L,UTG.L,VTY.L,VOD.L,WEIR.L,WTB.L,WPP.L
2003-05-21,353.6181335449219,,519.8978881835938,63.246177673339844,7.513007640838623,384.9598083496094,1097.9384765625,137.36758422851562,52.3638916015625,196.84579467773438,150.5077362060547,45.420623779296875,436.1793518066406,143.3799591064453,216.56118774414062,150.78341674804688,69.10102081298828,260.0269470214844,64.32038116455078,192.69155883789062,160.31309509277344,539.7263793945312,342.7273864746094,42.06948471069336,144.9929962158203,,,132.41543579101562,10.953710556030273,,,373.44683837890625,74.01416778564453,,,137.5025177001953,97.64657592773438,208.57492065429688,269.4577331542969,162.03143310546875,274.10699462890625,108.70973205566406,93.92633056640625,290.07550048828125,1.1292742490768433,133.39813232421875,296.3076477050781,25.74293327331543,126.01372528076172,,201.9246826171875,136.6519317626953,,,137.37657165527344,2656.691650390625,500.01873779296875,231.38063049316406,178.30284118652344,,149.89505004882812,597.2264404296875,289.0994873046875,118.12454223632812,,400.13323974609375,22.174957275390625,90.0730209350586,114.86595916748047,52.92176055908203,41.58611297607422,276.93475341796875,366.5937194824219,1022.3837280273438,253.4351806640625,40.91731643676758,489.9805908203125,284.1995544433594,198.12908935546875,304.4354248046875,73.25128173828125,114.43434143066406,599.11962890625,188.30751037597656,92.85939025878906,193.88742065429688,27.50372314453125,147.5614776611328,431.8146057128906,231.9244384765625
2003-05-22,364.450439453125,,528.0852661132812,62.23424530029297,7.349684715270996,388.3189697265625,1124.8377685546875,139.1494903564453,53.736328125,196.60922241210938,150.91421508789062,45.420623779296875,432.946044921875,146.2632293701172,215.56922912597656,153.4000701904297,70.4083480834961,262.4317626953125,64.58909606933594,200.37416076660156,164.0426025390625,556.1314086914062,342.4654235839844,41.505550384521484,142.52259826660156,,,132.41543579101562,10.953710556030273,,,384.6806640625,74.01416778564453,,,139.7521514892578,100.61082458496094,211.12387084960938,269.6150817871094,164.29171752929688,270.9388427734375,103.1821517944336,99.82048034667969,287.3927001953125,1.1292742490768433,135.93016052246094,297.4357604980469,25.96940803527832,130.9313201904297,,201.9246826171875,136.42413330078125,,,138.3768310546875,2661.76708984375,503.8416442871094,239.73292541503906,177.57974243164062,,150.4965057373047,597.7644653320312,295.3262023925781,119.3946762084961,,404.68817138671875,22.767860412597656,92.02457427978516,117.23946380615234,52.324256896972656,41.9072380065918,267.5743103027344,373.20355224609375,1022.3837280273438,252.7575225830078,40.75678253173828,497.4613952636719,284.1995544433594,198.4330291748047,305.7399597167969,75.03558349609375,115.70743560791016,586.3043212890625,192.62042236328125,92.50360107421875,192.1316375732422,28.028688430786133,147.5614776611328,435.9798889160156,237.65419006347656
2003-05-23,363.4020690917969,,538.0269165039062,61.728294372558594,8.107515335083008,386.3034362792969,1106.456298828125,137.36758422851562,54.26419448852539,196.49085998535156,147.66175842285156,48.02284622192383,430.6827087402344,145.12742614746094,216.8917694091797,152.90945434570312,70.22156524658203,257.4718017578125,63.962039947509766,198.33587646484375,164.0426025390625,552.8502197265625,338.53515625,41.505550384521484,139.86215209960938,,,131.2400665283203,10.953710556030273,,,376.4831237792969,74.01416778564453,,,138.86502075195312,100.26209259033203,213.22320556640625,269.77239990234375,164.85678100585938,275.24755859375,108.97296905517578,97.3487548828125,284.7099304199219,1.1292742490768433,136.06344604492188,297.81170654296875,25.516454696655273,129.0103759765625,,202.55178833007812,133.9188995361328,,,138.54351806640625,2621.13525390625,505.88055419921875,240.97445678710938,179.74913024902344,,145.6844024658203,602.6068725585938,293.8435363769531,116.37804412841797,,409.9438171386719,22.827159881591797,90.82361602783203,119.9263916015625,53.604610443115234,42.06782150268555,269.13763427734375,369.8986511230469,1022.3837280273438,254.79049682617188,40.85701370239258,494.843017578125,284.1995544433594,195.3941650390625,307.04473876953125,76.81993865966797,114.15141296386719,588.9741821289062,192.3101348876953,93.92672729492188,191.37916564941406,28.64495086669922,146.9554901123047,431.1204833984375,247.03004455566406
2003-05-26,353.54833984375,,538.0269165039062,61.728294372558594,8.157872200012207,386.3034362792969,1106.456298828125,137.36758422851562,54.26419448852539,196.49085998535156,147.66175842285156,48.02284622192383,431.0059814453125,145.12742614746094,216.8917694091797,152.90945434570312,70.22156524658203,257.5018615722656,63.962039947509766,198.17913818359375,158.2659454345703,552.8502197265625,338.53515625,41.95668411254883,139.86215209960938,,,131.2400665283203,10.953710556030273,,,376.4831237792969,74.01416778564453,,,138.86502075195312,100.26209259033203,213.0732879638672,269.77178955078125,164.85678100585938,275.24755859375,105.41423034667969,97.3487548828125,284.7099304199219,1.1292742490768433,136.06344604492188,297.81170654296875,25.516454696655273,129.0103759765625,,202.55178833007812,133.9188995361328,,,138.54351806640625,2621.13525390625,505.88055419921875,240.97445678710938,179.74913024902344,,134.6569366455078,602.6068725585938,293.8435363769531,116.37804412841797,,409.9438171386719,22.827159881591797,90.82361602783203,118.90132141113281,53.604610443115234,42.06782150268555,269.13763427734375,369.8986511230469,1022.3837280273438,254.79049682617188,40.85701370239258,494.843017578125,284.1995544433594,195.3941650390625,307.04473876953125,76.81993865966797,114.15141296386719,588.9741821289062,192.3101348876953,93.2557373046875,191.37916564941406,28.64495086669922,146.9554901123047,433.2030944824219,247.03004455566406
2003-05-27,367.5952453613281,,538.0269165039062,62.23424530029297,8.035699844360352,386.3034362792969,1121.6993408203125,138.01556396484375,53.52518081665039,197.31895446777344,148.96278381347656,48.02284622192383,428.4194030761719,148.01077270507812,216.3957977294922,154.7083282470703,70.03483581542969,261.2294006347656,64.94743347167969,200.68771362304688,162.7994384765625,558.4277954101562,339.05902099609375,41.505550384521484,138.15188598632812,,,129.2813262939453,10.953710556030273,,,376.17950439453125,75.56253814697266,,,137.23135375976562,100.43643951416016,215.9221649169922,275.7540283203125,163.86788940429688,276.0078430175781,111.86835479736328,98.86980438232422,284.37457275390625,1.1292742490768433,137.1295928955078,297.81170654296875,25.440967559814453,130.00927734375,,206.47117614746094,133.34950256347656,,,138.7105712890625,2636.3759765625,509.4486083984375,240.07150268554688,185.5341339111328,,145.0829620361328,609.6013793945312,294.7331848144531,120.02972412109375,,410.9950256347656,23.005050659179688,91.87451171875,123.37454986572266,52.751060485839844,41.987552642822266,262.50494384765625,374.9831848144531,1022.3837280273438,252.418701171875,40.254417419433594,500.07952880859375,282.9952392578125,195.8500518798828,310.9589538574219,77.1016845703125,115.2830810546875,597.5177612304688,191.06893920898438,97.48458099365234,190.6266326904297,27.96021842956543,146.9554901123047,433.2030944824219,245.7279510498047
2003-05-28,380.17462158203125,,552.6475219726562,62.74021911621094,8.656340599060059,391.6781921386719,1133.803955078125,142.55126953125,54.053035736083984,204.41673278808594,150.5291290283203,48.02284622192383,435.8560791015625,149.58348083496094,220.69393920898438,156.34378051757812,71.90238952636719,264.6864013671875,65.84325408935547,209.46780395507812,164.0426025390625,569.5545654296875,346.9198303222656,41.505550384521484,141.9524688720703,,,132.02362060546875,10.953710556030273,,,380.1265563964844,75.56253814697266,,,124.16163635253906,100.85964965820312,220.27076721191406,285.197021484375,169.51849365234375,280.18988037109375,116.34310150146484,101.15142059326172,293.42901611328125,1.1292742490768433,143.12649536132812,300.81988525390625,25.81842041015625,134.6195526123047,,212.58529663085938,137.4257049560547,,,139.35324096679688,2687.17333984375,519.080322265625,251.47132873535156,185.12091064453125,,147.48899841308594,622.5145874023438,300.96002197265625,123.20514678955078,,425.7109680175781,23.59795379638672,93.8260726928711,125.17752075195312,54.77830505371094,42.228370666503906,270.6944274902344,372.4410095214844,1022.3837280273438,257.5010681152344,41.70069885253906,506.8121032714844,282.9952392578125,196.00204467773438,321.17919921875,78.81672668457031,117.97061157226562,599.65380859375,192.62042236328125,103.53290557861328,190.6266326904297,28.94168472290039,148.47052001953125,440.83953857421875,255.4945068359375
2003-05-29,387.86175537109375,,550.6004638671875,63.04377365112305,10.12624740600586,387.64703369140625,1123.9407958984375,146.35800170898438,53.52518081665039,209.62185668945312,149.12542724609375,48.49597930908203,441.0294494628906,148.1854705810547,218.5448455810547,158.3062744140625,71.71566009521484,263.0330810546875,66.29117584228516,211.81961059570312,162.50344848632812,560.545654296875,346.13360595703125,41.505550384521484,144.42288208007812,,,133.19894409179688,10.953710556030273,,,376.4831237792969,75.87225341796875,,,133.14700317382812,103.15193176269531,218.0215606689453,275.7540283203125,169.51849365234375,277.5285949707031,121.3443374633789,104.9541015625,299.1297607421875,1.1396983861923218,141.12753295898438,300.81988525390625,26.120393753051758,140.15188598632812,,213.2123565673828,136.1446075439453,,,137.8144989013672,2727.8037109375,513.8739013671875,259.1462707519531,189.35643005371094,,152.58169555664062,624.6668701171875,304.814453125,116.21928405761719,,425.7109680175781,26.20673942565918,95.17718505859375,130.3153839111328,55.65320587158203,42.30866622924805,270.6944274902344,372.4410095214844,1022.3837280273438,252.927001953125,41.70069885253906,506.0640563964844,282.3930969238281,197.369384765625,320.7443542480469,80.16566467285156,117.5462417602539,594.847900390625,191.06893920898438,100.33085632324219,191.62998962402344,29.74054527282715,154.53050231933594,443.26971435546875,264.6100769042969
2003-05-30,410.9239501953125,,552.6475219726562,63.246177673339844,10.394107818603516,384.2878723144531,1108.6981201171875,144.1712188720703,54.686466217041016,203.4704132080078,154.32931518554688,48.259422302246094,446.84942626953125,146.0884246826172,216.72637939453125,157.40679931640625,71.90238952636719,270.54833984375,63.693267822265625,209.46780395507812,162.50344848632812,560.545654296875,343.2513732910156,41.505550384521484,142.9026641845703,,,134.76596069335938,10.953710556030273,,,365.8565979003906,76.49161529541016,,,132.6814727783203,105.09150695800781,216.22218322753906,273.0776672363281,173.05010986328125,278.7959289550781,118.44884490966797,107.04559326171875,296.4471435546875,1.136223554611206,136.32998657226562,306.4602966308594,26.044897079467773,137.53929138183594,,214.15304565429688,133.23306274414062,,,134.9076690673828,2682.0986328125,502.41986083984375,257.3404235839844,192.14561462402344,,152.3812713623047,639.7318115234375,297.10498046875,114.31407928466797,,419.0538024902344,29.349191665649414,96.2280502319336,126.48531341552734,57.2750129699707,42.79035186767578,276.93475341796875,380.3219909667969,1022.3837280273438,250.724609375,41.70069885253906,498.95751953125,282.3930969238281,192.81124877929688,317.70001220703125,81.9000244140625,115.56591796875,580.9644165039062,190.13818359375,102.82133483886719,195.39227294921875,30.2426815032959,156.0455322265625,439.45123291015625,255.2340850830078
2003-06-02,408.4779052734375,,567.8523559570312,63.752159118652344,12.249521255493164,382.6082458496094,1127.527587890625,149.27391052246094,57.00905990600586,208.43894958496094,155.8349609375,48.49597930908203,457.19610595703125,149.84556579589844,218.87548828125,159.94158935546875,73.86338806152344,273.70465087890625,64.76826477050781,213.8578643798828,165.5225830078125,558.87744140625,344.82354736328125,41.505550384521484,141.38243103027344,,,138.68353271484375,10.953710556030273,,,375.8758850097656,77.73035430908203,,,130.6964874267578,105.97315216064453,220.72055053710938,273.86529541015625,172.3438262939453,281.3302917480469,118.44884490966797,111.79893493652344,293.76434326171875,1.1223251819610596,143.92605590820312,305.3321838378906,27.328269958496094,145.53050231933594,,217.91558837890625,134.3976593017578,,,138.15646362304688,2732.896484375,515.6962890625,267.38568115234375,189.2530517578125,,155.58921813964844,630.8538818359375,309.5585021972656,116.53682708740234,,429.2147216796875,28.934181213378906,100.28131103515625,126.11173248291016,58.491363525390625,43.59318161010742,276.3493957519531,376.25445556640625,1022.3837280273438,248.01419067382812,43.1469612121582,511.6744689941406,282.3930969238281,198.73684692382812,327.4854736328125,82.86357116699219,118.39497375488281,598.0518188476562,193.08578491210938,103.53290557861328,199.90716552734375,30.19704246520996,156.9545135498047,441.533935546875,272.6836853027344
2003-06-03,402.5376281738281,,562.5890502929688,63.752159118652344,10.844913482666016,381.6006164550781,1127.9757080078125,147.81597900390625,56.058921813964844,205.83641052246094,153.1909637451172,48.49597930908203,453.3160095214844,150.5445098876953,217.2223663330078,159.45106506347656,73.209716796875,268.7446594238281,63.60368728637695,211.9764404296875,165.5225830078125,565.5507202148438,352.1601867675781,41.392757415771484,132.4510040283203,,,134.76596069335938,10.953710556030273,,,381.6446228027344,77.420654296875,,,128.51548767089844,104.9151840209961,219.82081604003906,267.5689392089844,171.63754272460938,276.26129150390625,119.76497650146484,110.46800231933594,293.76434326171875,1.1223251819610596,142.32681274414062,304.0161437988281,26.573348999023438,143.1484375,,216.9748992919922,134.3976593017578,,,139.18223571777344,2732.896484375,511.27081298828125,264.3382873535156,191.73239135742188,,152.90252685546875,626.5496215820312,307.7798156738281,117.96573638916016,,425.360595703125,28.519100189208984,97.87932586669922,124.94393920898438,57.18964767456055,43.111480712890625,279.6689147949219,375.23736572265625,1022.3837280273438,243.7789306640625,43.02886199951172,506.8121032714844,282.3930969238281,196.00204467773438,324.0061950683594,83.63440704345703,121.9312515258789,591.110107421875,190.4484100341797,103.88867950439453,201.41213989257812,30.01443099975586,154.8335418701172,445.005126953125,263.5682678222656
2003-06-04,405.33319091796875,,563.7587890625,63.752159118652344,10.12624740600586,373.87457275390625,1135.1490478515625,145.3050994873047,56.164485931396484,205.1265411376953,153.1909637451172,48.49597930908203,454.93280029296875,152.5541534423828,218.04888916015625,162.1494598388672,71.80903625488281,264.8367004394531,64.32038116455078,211.50608825683594,168.6199188232422,572.2238159179688,354.7805480957031,41.392757415771484,127.1301498413086,,,135.94126892089844,10.953710556030273,,,384.3771057128906,77.11094665527344,,,129.94497680664062,107.38381958007812,220.27076721191406,270.71685791015625,170.22486877441406,273.7268371582031,123.71326446533203,114.08056640625,291.8638000488281,1.1223251819610596,143.65956115722656,301.9479064941406,26.346874237060547,139.92132568359375,,214.3098602294922,131.6025390625,,,136.7886962890625,2732.896484375,504.7624816894531,261.40374755859375,191.21585083007812,,146.08544921875,627.8949584960938,309.5585021972656,119.71222686767578,,427.4627685546875,28.637699127197266,98.62998962402344,124.47689056396484,58.085899353027344,43.352333068847656,280.2543029785156,370.9156188964844,1022.3837280273438,245.64231872558594,43.21684265136719,502.3236389160156,282.3930969238281,195.8500518798828,321.83160400390625,83.24895477294922,122.35566711425781,598.0518188476562,190.4484100341797,112.78325653076172,202.41539001464844,30.495563507080078,150.5915069580078,446.7405700683594,263.5682678222656
2003-06-05,415.466552734375,,572.8234252929688,64.25811004638672,10.028301239013672,374.21044921875,1152.185302734375,142.55126953125,61.23195266723633,205.00819396972656,153.43487548828125,48.49597930908203,469.7416076660156,150.02035522460938,218.5448455810547,158.96041870117188,69.66131591796875,272.5021667480469,64.23078918457031,218.87503051757812,174.88771057128906,572.2238159179688,353.732421875,41.392757415771484,123.89965057373047,,,134.76596069335938,10.953710556030273,,,379.5193176269531,78.0400161743164,,,124.34139251708984,105.97315216064453,218.0215606689453,261.1158447265625,169.51849365234375,271.1922912597656,128.97769165039062,118.07337188720703,296.9544677734375,1.136223554611206,143.92605590820312,303.26409912109375,26.044897079467773,138.9224090576172,,222.14842224121094,129.50624084472656,,,136.5321807861328,2732.896484375,507.626220703125,260.7264404296875,196.58767700195312,,147.97018432617188,621.9763793945312,311.33782958984375,121.29991149902344,,434.82080078125,29.52707862854004,100.58155059814453,120.50667572021484,58.87548828125,43.111480712890625,282.5897521972656,374.4747619628906,1022.3837280273438,242.2541961669922,43.870079040527344,514.6665649414062,282.3930969238281,195.8500518798828,319.22216796875,83.15262603759766,121.64838409423828,596.9840087890625,189.2383575439453,110.6485366821289,206.42860412597656,29.964210510253906,151.50050354003906,447.7821350097656,262.13580322265625
2003-06-06,427.6963195800781,,585.6891479492188,64.25811004638672,9.407652854919434,368.8358154296875,1207.7772216796875,140.93141174316406,62.49882888793945,208.08396911621094,159.04539489746094,48.49597930908203,485.9084167480469,150.1077423095703,220.19798278808594,168.11862182617188,70.68846893310547,275.0575256347656,66.02243041992188,227.49839782714844,173.9749755859375,572.2238159179688,356.6146545410156,42.74619674682617,152.7842254638672,,,139.46707153320312,10.953710556030273,,,381.9482421875,78.0400161743164,,,124.97846984863281,109.3233642578125,220.72055053710938,276.6978454589844,172.3438262939453,267.51727294921875,133.71563720703125,128.7208709716797,300.3481750488281,1.136223554611206,148.32383728027344,307.964599609375,25.96940803527832,141.15069580078125,,226.3813934326172,132.5342559814453,,,137.2161102294922,2743.04541015625,505.803955078125,273.1419982910156,200.82313537597656,,147.68948364257812,620.9002685546875,326.1636962890625,123.04641723632812,,445.6824645996094,31.068666458129883,106.43628692626953,121.34739685058594,61.137447357177734,43.8741569519043,288.63702392578125,366.0852355957031,1022.3837280273438,253.096435546875,43.98385238647461,522.1473999023438,282.3930969238281,192.20350646972656,324.8758850097656,88.06664276123047,121.08256530761719,598.5857543945312,188.77294921875,108.1580581665039,213.45172119140625,29.686973571777344,152.71253967285156,449.1705627441406,267.4748840332031
2003-06-09,426.1587219238281,,582.76513671875,64.76409912109375,9.610143661499023,371.8590087890625,1181.7744140625,138.90652465820312,65.03255462646484,208.20223999023438,157.86119079589844,48.259422302246094,480.0882873535156,149.9329071044922,218.21420288085938,169.8357696533203,72.46271514892578,271.7506103515625,65.7536849975586,220.4429168701172,173.3054962158203,567.2188110351562,354.5184631347656,42.74619674682617,153.54434204101562,,,137.9000244140625,10.953710556030273,,,382.8591003417969,78.9690933227539,,,127.42912292480469,106.50213623046875,219.07115173339844,279.21673583984375,169.2360076904297,269.7983093261719,133.71563720703125,123.967529296875,300.3481750488281,1.1292742490768433,146.85787963867188,304.0161437988281,25.96940803527832,138.9224090576172,,225.12713623046875,133.23306274414062,,,138.92611694335938,2748.11962890625,505.0231018066406,265.6927490234375,195.7611846923828,,145.9651641845703,616.5960693359375,318.4541320800781,122.88761138916016,,443.5802001953125,31.305849075317383,105.68572235107422,119.4791259765625,59.98512649536133,43.191768646240234,287.6591796875,366.0852355957031,1022.3837280273438,246.9977264404297,43.1734504699707,508.6820068359375,282.6942138671875,191.74765014648438,322.701416015625,85.65779876708984,119.95096588134766,593.780029296875,191.2240753173828,107.09070587158203,209.4385223388672,29.29422378540039,151.80349731445312,444.3107604980469,262.3962707519531
2003-06-10,417.5630187988281,,575.4552001953125,64.25811004638672,9.048288345336914,371.1872253417969,1191.1890869140625,139.79742431640625,62.07652282714844,207.8473663330078,152.86572265625,47.78628158569336,474.26824951171875,151.0687713623047,218.3795623779297,166.81031799316406,71.90238952636719,271.7506103515625,66.11200714111328,213.07391357421875,170.50633239746094,563.8821411132812,353.732421875,42.74619674682617,148.2234649658203,,,134.9618377685547,10.953710556030273,,,381.0373229980469,79.27875518798828,,,124.57008361816406,102.27027130126953,216.8218994140625,280.160400390625,168.6708984375,268.5310974121094,132.1363067626953,123.77738189697266,298.9906921386719,1.1292742490768433,144.85894775390625,300.81988525390625,25.74293327331543,137.308837890625,,223.87298583984375,131.95196533203125,,,138.58384704589844,2743.04541015625,502.1593933105469,266.8213806152344,191.11253356933594,,147.168212890625,609.8704223632812,314.3031921386719,120.02972412109375,,434.12005615234375,29.645668029785156,105.53558349609375,119.57256317138672,58.0432243347168,43.352333068847656,279.46954345703125,361.5091857910156,1022.3837280273438,248.3529510498047,42.54432678222656,507.9341125488281,282.3930969238281,191.44375610351562,320.9617919921875,85.07969665527344,119.52661895751953,584.1683959960938,191.2240753173828,106.73493194580078,205.92697143554688,29.109394073486328,150.28855895996094,446.0463562011719,252.629638671875
2003-06-11,427.2071228027344,,572.8234252929688,63.752159118652344,10.779541969299316,369.5076599121094,1192.533935546875,141.33639526367188,60.70409393310547,213.6439666748047,152.29653930664062,47.78628158569336,471.6814880371094,153.42784118652344,219.5367889404297,166.4832305908203,72.64945220947266,272.0513000488281,66.73907470703125,219.0318145751953,170.50633239746094,556.208251953125,358.4486999511719,42.74619674682617,149.7437744140625,,,138.09591674804688,10.953710556030273,,,381.6446228027344,79.27875518798828,,,124.97846984863281,103.6808853149414,217.57162475585938,284.72479248046875,167.25827026367188,268.6578063964844,132.1363067626953,123.967529296875,303.7419738769531,1.1292742490768433,147.79075622558594,301.3839111328125,26.120393753051758,138.15406799316406,,222.77560424804688,137.3092498779297,,,139.01132202148438,2910.677001953125,506.5849914550781,270.2074279785156,192.14561462402344,,150.37620544433594,610.946533203125,321.2709045410156,123.52269744873047,,430.6161804199219,29.645668029785156,103.43386840820312,123.68284606933594,58.34199142456055,44.168758392333984,283.9599304199219,356.1704406738281,1022.3837280273438,246.9977264404297,41.064327239990234,505.31591796875,282.3930969238281,191.5957489013672,320.7443542480469,83.63440704345703,119.95096588134766,598.5857543945312,192.1549530029297,104.95604705810547,207.68272399902344,28.647327423095703,149.07650756835938,455.7657165527344,256.14556884765625
2003-06-12,428.7444763183594,,568.437255859375,63.752159118652344,10.550915718078613,361.10968017578125,1188.9476318359375,141.25540161132812,59.96508026123047,218.2574920654297,152.54051208496094,47.78628158569336,477.1783447265625,155.87428283691406,216.23048400878906,166.81031799316406,73.86338806152344,273.5543212890625,64.58909606933594,217.30718994140625,169.83702087402344,543.1952514648438,352.684326171875,42.74619674682617,152.7842254638672,,,139.46707153320312,10.953710556030273,,,378.9120178222656,80.20780181884766,,,127.42912292480469,104.3862075805664,218.92111206054688,279.53082275390625,168.52964782714844,264.3490905761719,133.1891632080078,121.49578857421875,307.47503662109375,1.1292742490768433,148.85682678222656,305.7082214355469,26.49785614013672,138.53823852539062,,224.5000457763672,138.473876953125,,,136.19027709960938,2936.0849609375,501.3785705566406,271.78759765625,193.69525146484375,,151.98019409179688,603.4138793945312,318.1575927734375,124.63410186767578,,422.90789794921875,30.119991302490234,102.98347473144531,124.94393920898438,59.15288543701172,44.49531173706055,286.1022033691406,363.03460693359375,1022.3837280273438,254.1128387451172,41.941741943359375,511.3004150390625,283.2962646484375,190.9879913330078,326.1805114746094,82.57449340820312,115.99031066894531,590.5760498046875,191.37930297851562,106.37916564941406,212.44837951660156,28.832164764404297,150.28855895996094,458.5426330566406,255.2340850830078
