Date,Community 1,Community 2,Community 3
2013-10-01 00:00:00,171.21298614184735,116.35387024219938,219.52606913835754
2013-10-02 00:00:00,169.06954763544368,115.25447309551221,214.5136010636785
2013-10-03 00:00:00,168.82332860604026,115.34427981541292,214.06645254671713
2013-10-04 00:00:00,168.31919901830844,114.22648490664696,210.60528807046697
2013-10-07 00:00:00,167.981307803746,114.33960807983999,209.62461762861275
2013-10-08 00:00:00,166.74750165360632,114.11111082763779,210.36057738767815
2013-10-09 00:00:00,167.29006689583784,114.56920088834065,210.178701394448
2013-10-10 00:00:00,165.70561533323567,111.3060712164288,205.47622818527267
2013-10-11 00:00:00,163.8742790349053,110.03411933113328,201.8021263558867
2013-10-14 00:00:00,163.31006230071054,109.82103619955402,201.76715317771314
2013-10-15 00:00:00,160.11938644939394,106.61881005990521,194.4270325273068
2013-10-16 00:00:00,158.78055323237058,106.66049466224842,193.78895892452636
2013-10-17 00:00:00,158.06969445961454,106.20862396827367,194.22207961749015
2013-10-18 00:00:00,157.2571427181851,103.56495049951421,192.30467296110928
2013-10-21 00:00:00,156.36764487797254,103.52504299585752,192.77665579390452
2013-10-22 00:00:00,155.91476792516778,102.68627611452756,190.91247669961137
2013-10-23 00:00:00,155.30044146388622,103.15539885864229,191.03136667214122
2013-10-24 00:00:00,156.44558499670876,104.39450715942465,201.31127534255103
2013-10-25 00:00:00,156.7835377147274,104.90690762849653,204.1806672444601
2013-10-28 00:00:00,157.06915538614214,104.95123000007437,203.74207507049096
2013-10-29 00:00:00,156.10743588007077,103.50727624133016,199.74831072204944
2013-10-30 00:00:00,154.98591192875264,102.3278414315848,197.2786200248235
2013-10-31 00:00:00,154.80640188239707,101.73113881439343,195.90901454812754
2013-11-01 00:00:00,153.9344379725503,100.78637759187322,192.84989703086194
2013-11-04 00:00:00,154.06039713082887,100.99072697514974,193.19110665088195
2013-11-05 00:00:00,152.6544673985338,101.4145073502565,193.02465917115597
2013-11-06 00:00:00,152.2754937260058,100.25206797216468,190.73482908438083
2013-11-07 00:00:00,151.03048619953452,98.61537538582304,190.99351572943334
2013-11-08 00:00:00,150.63435050822613,100.23794050018851,195.62176958769214
2013-11-11 00:00:00,150.2825697098351,99.07326268130137,192.18180365596447
2013-11-12 00:00:00,149.68551952542583,100.03556994565439,195.66184628210132
2013-11-13 00:00:00,151.11687923684337,102.30041491805915,200.97645165048115
2013-11-14 00:00:00,151.20901506081816,100.61903500770971,197.7511454324088
2013-11-15 00:00:00,150.38897592210608,100.10866758197393,196.77889946646573
2013-11-18 00:00:00,149.50010091843,97.86912957371347,183.93248528260975
2013-11-19 00:00:00,148.49995032365928,98.24329020901814,186.35096792371522
2013-11-20 00:00:00,148.7718849966024,96.97340982045273,188.20342101205622
2013-11-21 00:00:00,148.41058546185081,96.9616006880622,187.073341768125
2013-11-22 00:00:00,147.7996053977012,95.85528859670897,183.0706350880174
2013-11-25 00:00:00,146.5627251068759,93.85046938818745,180.43235826822755
2013-11-26 00:00:00,145.39645303675732,94.39474327228305,181.4823148845477
2013-11-27 00:00:00,144.5169142418468,93.37407574885445,178.1820941016863
2013-11-28 00:00:00,143.42921355860244,91.98719858002349,175.77275291322601
2013-11-29 00:00:00,143.0388701697195,92.34051351334483,178.2445255367691
2013-12-02 00:00:00,144.52221019103573,92.87532742086901,178.8064546965107
2013-12-03 00:00:00,143.8377969380188,94.06465541822482,179.78232653654655
2013-12-04 00:00:00,144.7189933357487,95.35973519028734,181.42401039861068
2013-12-05 00:00:00,144.9738215659981,96.16097035297202,184.12054330177074
2013-12-06 00:00:00,145.40197798821097,95.88634807510623,180.2682158028563
2013-12-09 00:00:00,145.16445038972293,94.2714614078791,177.4420118935632
