,III.L,ADM.L,AAL.L,ANTO.L,AHT.L,ABF.L,AZN.L,AV.L,BA.L,BARC.L,BDEV.L,BEZ.L,BKG.L,BP.L,BATS.L,BLND.L,BT-A.L,BNZL.L,CNA.L,CPG.L,CRDA.L,DCC.L,DGE.L,DPLM.L,EZJ.L,ENT.L,EXPN.L,FCIT.L,FRAS.L,FRES.L,GLEN.L,GSK.L,HLMA.L,HL.L,HIK.L,HSX.L,HWDN.L,HSBA.L,IHG.L,IMI.L,IMB.L,INF.L,IAG.L,ITRK.L,JD.L,KGF.L,LAND.L,LGEN.L,LLOY.L,LMP.L,LSEG.L,MKS.L,MRO.L,MNDI.L,NG.L,NWG.L,NXT.L,PSON.L,PSN.L,PHNX.L,PRU.L,RKT.L,REL.L,RTO.L,RMV.L,RIO.L,RR.L,SGE.L,SBRY.L,SDR.L,SMT.L,SGRO.L,SVT.L,SHEL.L,SN.L,SMDS.L,SMIN.L,SPX.L,SSE.L,STAN.L,TW.L,TSCO.L,ULVR.L,UU.L,UTG.L,VTY.L,VOD.L,WEIR.L,WTB.L,WPP.L
IAG.L,0.3742487845334581,0.2940092013666147,0.46100056636633946,0.3805137353340272,0.25383383326516484,0.37952739496543936,0.35915262769135065,0.47160735523380487,0.3800359582284973,0.4181961021672919,0.25865189744675926,0.22851388335187717,0.3223006263204922,0.29575234883442,0.2541760435380398,0.4471409217333669,0.4002639824894001,0.40980672534641366,0.3293744481704244,0.4208366052199846,0.32637566515052735,0.1867087445969992,0.3968584671328516,0.18144572424571076,0.49428896615516027,0.06514734123499699,0.4830233968116519,0.4556536512003991,0.04642749240014834,0.2480998735004365,0.6053099304928431,0.3191189750108168,0.3768491098170081,0.315463827011704,0.274367534063626,0.2714450387335615,0.2779122659197188,0.4468530716436601,0.49888187588984506,0.4242104129592161,0.22592023836429243,0.3633079010858783,1.0,0.35773659157485366,0.10928399535839893,0.47398159695138886,0.4465525472467326,0.468498924390568,0.38337694164501546,0.10534461546042975,0.35990990942276646,0.42573873496718057,0.16737788595793887,0.41899950716252216,0.18856658313935137,0.3691828123358732,0.48705908717594754,0.47070143812922877,0.38936977528831823,0.1747637437677421,0.5127066168001891,0.2722533939421324,0.4200485211321416,0.3373590502286228,0.30608176612747734,0.3836844495509218,0.5367366182562169,0.43959241478088085,0.39011455791032557,0.49193599036761443,0.4883675008470747,0.38903346284170026,0.2689750729156487,0.24574874055352577,0.2858784000404762,0.33405894748632775,0.3944079469793382,0.32394341707279145,0.2456093461383583,0.4777742559020953,0.3194094114234523,0.36977044031753664,0.3359228236552408,0.3354285475116026,0.29000823362343664,0.36463430486880666,0.39020071608620666,0.42262106572301367,0.4738308556257277,0.5571603827809022
ITRK.L,0.2781009251474651,0.325679046424931,0.4164997276036142,0.37907588168656375,0.21021168747318256,0.3155398601054395,0.22532919556270628,0.35882513559736207,0.26419968526996385,0.27924963706398453,0.20765445384019887,0.22438032780484038,0.23841382680335316,0.31126722739970747,0.2235928053272692,0.328069999253281,0.23699189404878226,0.3629246413964061,0.22674181086858405,0.30024081066778086,0.35562865539535105,0.08789307771920113,0.2791973277931928,0.11969882559736793,0.26309928252285075,0.07556619963006787,0.4661510688207072,0.37175940229583526,0.02231318647098305,0.3934552178309034,0.6868733780658983,0.20411695826544773,0.33269376333966627,0.31902892882392353,0.24896150456918908,0.203394511285992,0.24728111970389868,0.33175958654537313,0.3891274104747376,0.3916728755726966,0.2134848234577257,0.3145285905125976,0.35773659157485366,1.0,0.12242271992837907,0.3549754377503235,0.3376244334232045,0.33101010700693645,0.24124974946467856,0.14314491546523647,0.2737578051893105,0.2837349058461712,0.17747419341076368,0.36280579908355504,0.13438148843813597,0.22371611459401314,0.3303899465744073,0.33622266422633373,0.3048864925523856,0.15214086268138416,0.341775561831034,0.24424836376613693,0.3421382982306151,0.3022775856010616,0.2759165661363666,0.37039146557664254,0.36628476772587265,0.3152108016751108,0.28163490180837586,0.3544478602420449,0.45694738975056476,0.3158720349930456,0.18398557092559467,0.2716538495314059,0.25658341309632976,0.2608510094182214,0.34652208998347916,0.26574660658722365,0.24763580928563614,0.39901285876412945,0.2628490908126654,0.2627791304796633,0.27350154834354035,0.24024215335079355,0.24943709966859806,0.2914385292344418,0.25729835023108916,0.4322898002058066,0.37962746597470226,0.3849225687109807
JD.L,0.10620747446140291,0.09387788849672207,0.09252061236371581,0.11589600978186292,0.06650842385147122,0.09333448866332773,0.0790189958569969,0.11481056825865456,0.06514319297683865,0.1372163268583584,0.0791027328489565,0.07343168361136516,0.07432881489541468,0.07179335016135222,0.09972180912432929,0.09110706054699051,0.0838529404260523,0.06427206138576687,0.07728169448549735,0.09270064618380038,0.0970649474415807,0.015311692225789344,0.09027951448235776,0.10465326066705394,0.07446783300138425,0.055643629434429485,0.10385304771360335,0.1196297098768183,0.0066758546572376395,0.10921867551150378,0.21299727601829835,0.0743284488347221,0.05963822383919111,0.057959117346637175,0.09102219305277147,0.03217071490992103,0.09186701563249909,0.08742267143290497,0.08873479991531692,0.13681492266869175,0.07104205595175297,0.08808463523224773,0.10928399535839893,0.12242271992837907,1.0,0.12585959970321206,0.1007439283976798,0.08494317487427915,0.0935923127051686,0.08847461482820518,0.0952730033547951,0.12262721080676639,0.04837728261119611,0.07334126240388734,0.053995954364511364,0.07305526796289674,0.12849756227046158,0.10022901780757193,0.08036221249574828,0.06815350307048358,0.10422683831820645,0.05864148010311175,0.1004920486133268,0.1194004034954026,0.13702216656106642,0.11412387200998772,0.12996470320971298,0.10324976656408393,0.12985118380933172,0.10927818985990048,0.1164339752131689,0.07768567490119083,0.04333478564457608,0.04620642398606463,0.06448489165303414,0.10975445424777264,0.10087148070687002,0.11524328759470479,0.10022990790130819,0.09751942003942357,0.08546424258436448,0.08785764267337566,0.06399487549873473,0.09249835798202861,0.068224664019752,0.07057681387048423,0.06944621971634564,0.1261456815380309,0.09370571598374697,0.11743349785499016
KGF.L,0.3432085812550939,0.3661130236855271,0.43926836818534637,0.3764471798761371,0.16466814949018707,0.4237549741203436,0.3136677859703333,0.47090545354222785,0.3026682765924941,0.4224880719997877,0.2661625767832954,0.27973290106570076,0.3736465669428259,0.3633700555078537,0.26318269700859426,0.4503697248938102,0.3732022680302746,0.4123749934688547,0.3220938173506094,0.3762166116405395,0.3052228409795701,0.08833416869867232,0.36835975438558843,0.12315345571849473,0.3346021756367178,0.05706214893207897,0.4947030029829855,0.443438305308633,0.04338947485499227,0.31349327528293536,0.6188772661356592,0.29522270366464665,0.3370192607019174,0.3717318127541551,0.20196035982899688,0.22390963961064705,0.35063866043263,0.4491509267480315,0.5050448211134932,0.39323621754089333,0.26976966384990847,0.29657327704640346,0.47398159695138886,0.3549754377503235,0.12585959970321206,1.0,0.45472254985835014,0.41708822068653345,0.3520447038580114,0.14337542788287805,0.37856255232199465,0.5533100568693164,0.16166592846379976,0.3694311950382518,0.19612940382465646,0.3292598324822086,0.6354982210192666,0.41893351253787264,0.433835224146863,0.14818963565319576,0.47404562579737214,0.296700636020401,0.40048129108000957,0.35158296215098767,0.3190203651861632,0.3999157854964323,0.42131578673124626,0.3964482870359498,0.423632211705586,0.45723241555146643,0.4737044631132207,0.36781251694599654,0.2515604720579656,0.2691223476125187,0.2829482630598894,0.29244254765870686,0.37626939959298356,0.28116131641782216,0.30194560987119656,0.4755990708086164,0.3334961961082061,0.43462264359448993,0.35508969134941215,0.3412683749435915,0.23365642159061342,0.40969661677104496,0.37297857337552426,0.3545555416145627,0.49398076107698685,0.4861985808840213
LAND.L,0.40004341602418886,0.3219227287730026,0.4474739689860657,0.3805437158620742,0.21242485537566938,0.3469634365035583,0.2838305641359143,0.5080031738474564,0.27560588905440914,0.5084419288480819,0.27835394925248313,0.31062031062862566,0.34538991791360557,0.32402611870009346,0.2564642389470538,0.7998152004219922,0.3739901238170812,0.3662103576623187,0.31741736149111954,0.31550965719536894,0.3263674087625382,0.06312215759863112,0.3381746232465717,0.19143206276584776,0.2915477334386509,0.06656067864563707,0.4328089617075117,0.4156825506432942,0.01978468527218603,0.31515629716881693,0.5545749324681949,0.26976644191441945,0.3063989328345151,0.31849582882510485,0.20092749927024478,0.1887069786351483,0.27148713812146824,0.5323873395827657,0.4838268313498799,0.4086370772157524,0.2525771528785172,0.3181561037331342,0.4465525472467326,0.3376244334232045,0.1007439283976798,0.45472254985835014,1.0,0.5090141719147608,0.43296798037645823,0.1904076130091146,0.36498245665828705,0.3842792433426884,0.16250053856013721,0.44466166744123675,0.1780073767697855,0.4184360568847975,0.442459785526494,0.36732685712832763,0.4339792432117809,0.22740051423518637,0.49102286298994363,0.25480974520893107,0.3324998070194493,0.3353092956395735,0.2937748356796822,0.3960410024923431,0.40160932072351174,0.30948038371779796,0.34825943917853547,0.4457522318168816,0.48980925119157687,0.6664830792427944,0.26977376170207995,0.2628965195452637,0.26634874781321977,0.2765999449419672,0.35132254039689975,0.27347886477587896,0.3054661295976998,0.5111857891739733,0.3674406052276584,0.3405159810566195,0.2932849629482098,0.33156040220178046,0.3662512726468122,0.42447534966498934,0.31294290103501166,0.3960496398594183,0.43469118630083814,0.42104821661598696
LGEN.L,0.40927655973681404,0.342150379491414,0.48567121767809635,0.39446129819805165,0.18492341414313537,0.31420504618175105,0.3174477773993092,0.7047219279818143,0.3097102334357592,0.5783431868566469,0.23117906720451817,0.3123455776138673,0.2669019312724562,0.36741592980531973,0.20414736102720768,0.4715000702702657,0.3991954353063368,0.3483766170030284,0.307620850375132,0.327888408481469,0.3124855983242772,0.03012646670884338,0.36095508470463433,0.15180084399595178,0.29593075372975264,0.054640659475253074,0.40279794246307604,0.46542080108167366,0.021139431520267822,0.29096296891294776,0.6864035907148578,0.3245379384343244,0.3091912267574603,0.31522583712088725,0.23512379233048597,0.2508633896883085,0.25228602675176015,0.5464567835738496,0.46466683682341997,0.3852894757471009,0.23642544673650281,0.2976863639701265,0.468498924390568,0.33101010700693645,0.08494317487427915,0.41708822068653345,0.5090141719147608,1.0,0.5116615174216912,0.13341905325472397,0.38510022770378494,0.3347697904861101,0.16654676457103287,0.46640463181086583,0.15163360122234387,0.4559730676527471,0.378293915142361,0.3971604764078597,0.3799039602589335,0.2465550523512733,0.6861255186917066,0.2450535849393257,0.36830721948561934,0.32834281523807,0.25431043379770213,0.4253060007580855,0.43771576308259297,0.3617567740860591,0.34647211182629983,0.48932225467426715,0.5067081387271707,0.39848298834598384,0.22661502418844434,0.2637851421772457,0.2648026763300999,0.27299007699512196,0.3704568619849231,0.24288298311100617,0.25040717466954343,0.5161134166873567,0.3150547215430502,0.3133872025796513,0.30843969226058104,0.2809158912980167,0.2522299523952299,0.35862233545511135,0.36731429316803954,0.37616980854465204,0.38519908913241624,0.45193451646818844
LLOY.L,0.32024011575729183,0.2969764053923954,0.3645377841645623,0.3052927745893318,0.13150980294181597,0.2761254759553287,0.2611831260106041,0.5389335733531812,0.2322844480440207,0.6561047134902206,0.20394927958957262,0.20847393036069786,0.2391130246310254,0.28220507007330303,0.17339839358224182,0.39650829366756196,0.3266232504467858,0.2909349197747088,0.21762825778238176,0.2534408442936132,0.2489671923688265,0.07367860497706857,0.2770473060842099,0.11485481657170073,0.2812791362007853,0.029097053712863055,0.31698249468123757,0.36871700612560326,0.04729742416869494,0.21957822953871875,0.5638075801141095,0.23302855921095877,0.25781594040761346,0.23924377617952033,0.16071619255265518,0.1527225536042987,0.20569250962379063,0.5433884378380112,0.36199056642884353,0.3442511779863926,0.16594990276077082,0.2970096034188557,0.38337694164501546,0.24124974946467856,0.0935923127051686,0.3520447038580114,0.43296798037645823,0.5116615174216912,1.0,0.11523764980941736,0.330399858414014,0.3462157971797997,0.21461401842127079,0.3415535277721789,0.13522748616507219,0.6772938093957842,0.36066982481240045,0.32090694828778293,0.32068907148189607,0.15955710843091775,0.49449955047440536,0.14026993258401582,0.29366840360721674,0.2864698329635024,0.29669777068528225,0.310063484664743,0.36416114153907503,0.29503259658597697,0.2850989043183944,0.39482972117371995,0.422197066467279,0.3514912559163181,0.15306527850141546,0.21757778502000255,0.19558089589907587,0.2876658161213096,0.28395384023951453,0.259791980299139,0.2101116721534463,0.4591981360815613,0.2672177425036256,0.26390434424603054,0.21251796450544994,0.22234708180159363,0.25979066239322446,0.31061979378228,0.30406505389999994,0.3435473028625059,0.32546084906025424,0.40046712280176733
LMP.L,0.10044369372478289,0.08611202285568853,0.10472210025719854,0.1095332603470738,0.1783810877478744,0.09194714523143215,0.07989918228509282,0.11238672081336237,0.13232496276408182,0.13238227978464842,0.14745866402982793,0.11305869151572621,0.10949742692203489,0.11325948743154603,0.11964603319440047,0.18179133449711762,0.11967459386089428,0.11462810236387803,0.09883279372295486,0.04188306478850573,0.12890359848241026,0.0815526534733739,0.07693034040305216,0.08636145120911046,0.07346732930783036,0.15556017271776715,0.07539941406042407,0.11758958525133728,0.08834541860827323,0.08584224192031048,0.4097941703653766,0.1325038579943577,0.12631731718602085,0.08887535478702094,0.1471282912803751,0.08304530251009622,0.0838632858006733,0.10524813621024533,0.14153203818056628,0.19521830211738628,0.05353451962998964,0.13836175648039956,0.10534461546042975,0.14314491546523647,0.08847461482820518,0.14337542788287805,0.1904076130091146,0.13341905325472397,0.11523764980941736,1.0,0.09402779088367587,0.11222282954461969,0.11037043009262797,0.10459702465123774,0.02400503289805691,0.06319983042093674,0.07250431522414592,0.11218264747219418,0.11430460611332463,0.14453156576943788,0.1152660424705523,0.09350704062371368,0.07667472732284179,0.04355482987199739,0.10267192990437438,0.10660666699455672,0.09838322641633032,0.1470009725263601,0.05513454987735155,0.11668224547727146,0.10769256382684868,0.20396974687539918,0.0687827091262725,0.11806435820339545,0.12516329265917905,0.1648303031052268,0.14595701673391678,0.1382961049638267,0.06470986295937572,0.09939933041013908,0.13452476751371945,0.0691292753535934,0.04539241774657106,0.05457777795231006,0.1429743810206238,0.12473073148295487,0.09174100782579613,0.1939476503509919,0.12384091928988009,0.1313406144948013
LSEG.L,0.3211645108041782,0.296127571739294,0.39763457354134685,0.3575914298480661,0.17546740907891156,0.2663697784153485,0.21819174214761877,0.38817669117845205,0.21526028336910555,0.39914288039395224,0.2650960815955861,0.2458369356765279,0.23451432327687322,0.30731463649968804,0.20430651867107077,0.35878785641441774,0.2611024418517052,0.29689272204246003,0.23543649566918362,0.2921716458647088,0.2589598496962334,0.056374061780013834,0.3128051304036327,0.09949921019609442,0.25449450403181756,0.04220164224332493,0.4353716915734796,0.39304201988869636,0.04240809328607497,0.33832426671427546,0.5287469289119819,0.20870121069152536,0.2843680625442836,0.3700686091686267,0.19828440204146194,0.19707776890030823,0.23315396475395866,0.41126902989408914,0.39966721627028007,0.35519143741689424,0.2264162185116026,0.28580102335461466,0.35990990942276646,0.2737578051893105,0.0952730033547951,0.37856255232199465,0.36498245665828705,0.38510022770378494,0.330399858414014,0.09402779088367587,1.0,0.3002388113479858,0.14852764900714888,0.4092999472822397,0.18261164933229043,0.3028081411947462,0.38469490755477703,0.2853429745799829,0.31645754846364144,0.18643988009316795,0.4137933065595163,0.20957225466345142,0.290860174710781,0.29861327666085474,0.312096175824241,0.35736123858793795,0.3509856974731756,0.28168991296696316,0.30388535044366133,0.4194263570472283,0.438242044391882,0.31172170333125043,0.2186956442431612,0.2605636772756596,0.2440463594224527,0.2730256582770487,0.31308992276827213,0.2652799731558655,0.27105408524736996,0.4344346043755526,0.2319674524720837,0.27910581890342134,0.2453876989978259,0.25131769180525,0.23907450227343827,0.2922956550658844,0.2598606107048459,0.3670447849693682,0.3670017339937207,0.3670937432926912
MKS.L,0.2961344144099744,0.29277901287818725,0.33563587572118586,0.30685222548916463,0.149065460345403,0.34018561139487097,0.2358127590840754,0.3658786133123804,0.2392155121931824,0.36246818053058816,0.2434307692370782,0.24066283386156453,0.3198148205137053,0.28331803318150905,0.20111763224986234,0.38121683705158527,0.3070157343251746,0.3174380850420734,0.26322021744497737,0.34788071517947083,0.27433285755671605,0.08036173947991626,0.30648775021743585,0.12484950964667357,0.322869303784393,0.0734342223743793,0.4233188794760736,0.358669009711498,0.04595059950583735,0.22179195393788992,0.6156433155899997,0.24838939406239763,0.2820100910107902,0.33555953094741303,0.15707712894910186,0.18028444902726642,0.26734260037066276,0.3815193880731306,0.4021511665157344,0.3379914246344458,0.19553892716278495,0.20151771792119327,0.42573873496718057,0.2837349058461712,0.12262721080676639,0.5533100568693164,0.3842792433426884,0.3347697904861101,0.3462157971797997,0.11222282954461969,0.3002388113479858,1.0,0.1194422318033329,0.32755832684996655,0.17101902573279906,0.283531956426315,0.5940668299118086,0.3622228415887549,0.3976470071571857,0.14542596679606387,0.3814960192761068,0.2609833338043997,0.3232236560101773,0.2894715548953391,0.2863926902800727,0.30068067773295704,0.3416927240141592,0.3512404427138091,0.40429488045960876,0.36634832127742145,0.394761027075327,0.30445508529411247,0.20202499093218784,0.20396198547648633,0.22585692979129227,0.253093550119943,0.2890148149359013,0.22114317484533413,0.22364067338512433,0.3673695204497064,0.3463604860323337,0.4112058648366676,0.2684737390886171,0.25779471102330986,0.19252448618530765,0.3793782413737043,0.33255646291039964,0.31724761066651597,0.41170753921761977,0.4056924399008715
MRO.L,0.15196922730227874,0.17683347982432987,0.17066936227413398,0.16314158934493336,0.1459117923887547,0.11097436382143862,0.08396744362836636,0.19862830461790992,0.14910900362379642,0.18373236142055852,0.15713713113402475,0.11067253396604086,0.11989339896836021,0.11994230164897864,0.10466258022297935,0.1383559840616547,0.1061708190567197,0.15038081791799254,0.1424954490503926,0.15081242583118895,0.1567514806794641,0.11313398663538834,0.15312115760418132,0.07702618646055594,0.14298092712663651,0.036941916776269096,0.18919943410474255,0.20404994789682288,0.050543034744049045,0.2156092396647554,0.248340483302677,0.08788385972924188,0.14243192777249833,0.21796206451576125,0.12697197425398613,0.075953333906803,0.11550900671079871,0.1462311071293442,0.19650896050053518,0.22253419025410612,0.09912215175490034,0.25111489878013865,0.16737788595793887,0.17747419341076368,0.04837728261119611,0.16166592846379976,0.16250053856013721,0.16654676457103287,0.21461401842127079,0.11037043009262797,0.14852764900714888,0.1194422318033329,1.0,0.22414131041638663,0.07091328242996944,0.14477805277014902,0.15728785511383428,0.15922481109718978,0.1534281147003029,0.016292393900420952,0.1985344520370129,0.14702695268909857,0.16302545582905836,0.1465723559121161,0.24585061596042723,0.14659354972013172,0.1790449733893822,0.1532951366204306,0.09075543053154095,0.16978893229233608,0.21150339822678974,0.1848334833126118,0.08865709609082985,0.1116743905344974,0.09972406515906414,0.20874343132565068,0.17260164668333974,0.2674046074050944,0.11519126703343098,0.19999263680328083,0.16031023449235274,0.12401093562417545,0.1379318340345798,0.11440924513008777,0.17475149272483187,0.1546982063586948,0.06488383346817496,0.21640263086451816,0.20377491855626553,0.18911240184479225
MNDI.L,0.3400217317662766,0.2528417561217832,0.4943895969931302,0.46798767227677784,0.3799936243174265,0.31403772535172975,0.27552290221419184,0.4850513477015738,0.27810777075534965,0.4375716480112549,0.31100149646448005,0.3181139718999876,0.34376006868018244,0.354762363962321,0.29144506433718964,0.4063024267947145,0.28977771787200707,0.410499995328118,0.24338351624303084,0.3354168592469541,0.40865139139454615,0.3533957472151926,0.3853580141044137,0.22505130800386608,0.2976131536525904,0.033241347262984354,0.39851926098561874,0.46739726818401844,0.29670863635005945,0.36541798524959684,0.6555156094376886,0.25490426949663225,0.3819383702924132,0.27869693404809387,0.19931065307604767,0.2530459843196427,0.3010396120391987,0.4447691279735283,0.45270827155914584,0.43877185733638824,0.22485922834190816,0.4004343229758156,0.41899950716252216,0.36280579908355504,0.07334126240388734,0.3694311950382518,0.44466166744123675,0.46640463181086583,0.3415535277721789,0.10459702465123774,0.4092999472822397,0.32755832684996655,0.22414131041638663,1.0,0.2307270600994866,0.327597755220464,0.359852020288561,0.4144229194920315,0.38676763228441463,0.2507186435439075,0.4910300976227295,0.2604070210078173,0.35198730604345435,0.3240435188738827,0.30041942818850065,0.3998137260654723,0.4280896066519563,0.3898046187359829,0.3244562569696439,0.40509444179611426,0.49110828587114563,0.4117436802491254,0.2991526198480487,0.41762086424241024,0.2653878011115993,0.42979816291234213,0.37479992124801725,0.28774031059804506,0.2596615927017567,0.43969044275309105,0.2867335833375682,0.3289152100554512,0.2652078953645173,0.3014745491183193,0.3260355085245785,0.37697753892435565,0.31817311806723364,0.4243047623272581,0.4389842171388804,0.48123513320099776
NG.L,0.1296876803485287,0.20898332703333422,0.19198133323933866,0.1424134127916046,0.031345612162783476,0.2372948387373853,0.231922438438324,0.17841297516495278,0.18344367382039548,0.1713879454666167,0.04715603767683364,0.13613660757540255,0.11794448349847017,0.24125690982770495,0.24635557712474027,0.18551288460071585,0.18969119153445713,0.2203450261173191,0.300692206280622,0.20492367442486628,0.13805888249445866,0.013168025521800743,0.2682242634965452,0.05503948767021377,0.07719745125543884,0.03108785399482701,0.337830660693298,0.21876002179110016,0.008156709809289626,0.22290363867370153,0.42747106499870413,0.2384457625033617,0.13701087392673328,0.29565164192528937,0.20292453383940817,0.09947657919637702,0.09359647998710542,0.205789563537593,0.16495537759795925,0.1323878015139959,0.26300497655472255,0.12339591944261119,0.18856658313935137,0.13438148843813597,0.053995954364511364,0.19612940382465646,0.1780073767697855,0.15163360122234387,0.13522748616507219,0.02400503289805691,0.18261164933229043,0.17101902573279906,0.07091328242996944,0.2307270600994866,1.0,0.1027860205194352,0.21451362787449882,0.1924998478925841,0.10279874948179521,0.12662746427786475,0.2030197749992211,0.242839877400458,0.1978036145037346,0.17531681811161315,0.23566828339557472,0.19596974470990028,0.20761879469269762,0.1593512975189395,0.2230935099247781,0.22912367673416179,0.22381796488579234,0.12253947543517621,0.29398474673322633,0.20430184273296884,0.19933402752841672,0.11236564741848432,0.19179286075778126,0.1201358244496896,0.39718312443625065,0.2251319874995217,0.09726854672094767,0.24421311604384127,0.26268696573827316,0.3446735654205908,0.09134007960846309,0.1256378474881411,0.23739821485603588,0.15143355876804215,0.18514911170863507,0.20378968380340653
NWG.L,0.32483689276955524,0.23207206251687854,0.3532131945811127,0.3189073265170339,0.1678817673884392,0.2304977924488927,0.19081246060991544,0.46639698203415747,0.2006655090692555,0.5988541005806968,0.18263912164803348,0.24949659845161729,0.22113147929897659,0.28676368911230216,0.1714243250503144,0.35782677845712724,0.3242257464996043,0.2772243433639841,0.18246467803478683,0.24998778189283427,0.22604688498711686,0.07845353120480852,0.24619333936710674,0.14327057423406495,0.2554128547245925,0.0187780646110789,0.30072884696530316,0.3495565103671517,0.046671286108680654,0.20755448778813504,0.5439394374123823,0.16837804425562222,0.24849378614693254,0.25265752454290313,0.1571312154116719,0.15997363391176084,0.2377475812578587,0.5014847114195138,0.33374389345603017,0.3154895990866551,0.15420049812075223,0.24578108690132383,0.3691828123358732,0.22371611459401314,0.07305526796289674,0.3292598324822086,0.4184360568847975,0.4559730676527471,0.6772938093957842,0.06319983042093674,0.3028081411947462,0.283531956426315,0.14477805277014902,0.327597755220464,0.1027860205194352,1.0,0.3241377293743551,0.2888221536396011,0.2913789662574753,0.1994563262225288,0.434554898126068,0.15329910176932895,0.26676883565585824,0.3057780082677249,0.17926859433117007,0.31573113850911594,0.32698914483327923,0.24104033813553538,0.2503640528487598,0.39148266578207674,0.40752080422382164,0.3511573511461051,0.14984116826888352,0.20547357002378314,0.1685909171215572,0.22170229082451748,0.25946020262098435,0.17976355632993526,0.20412976240466682,0.454402276390243,0.28037279970344353,0.2401364734002342,0.18946936659921165,0.20794004146978617,0.2653202187945482,0.2822654558435562,0.27211955295593426,0.3213934402806871,0.28598892711047386,0.3532950054947283
NXT.L,0.33726950392521693,0.31446269900690615,0.433785377180081,0.39340430951505884,0.1751579650643652,0.375569686307285,0.2739459051011848,0.4256711268525419,0.25408588072203886,0.4151234455771794,0.25637199259035937,0.29661213727011326,0.3737639163454455,0.3358213177963836,0.22769456002568314,0.44152076184410866,0.352037409893497,0.3813020048297819,0.2954705200764188,0.39504765307953715,0.31389822871799783,0.06568067834490887,0.36292250116291735,0.14306221510045672,0.3499662797236442,0.056342760311295925,0.49500397543891655,0.4235753762783546,0.04384968275692528,0.3289741904495234,0.5796327997311265,0.2726273042921822,0.3274157355124214,0.37009833341851717,0.18805921514753313,0.21225611203908662,0.31936121370386095,0.4220429402252048,0.4641685470722645,0.3879713461940933,0.2367528964380198,0.2772862660755575,0.48705908717594754,0.3303899465744073,0.12849756227046158,0.6354982210192666,0.442459785526494,0.378293915142361,0.36066982481240045,0.07250431522414592,0.38469490755477703,0.5940668299118086,0.15728785511383428,0.359852020288561,0.21451362787449882,0.3241377293743551,1.0,0.3813293588555729,0.44058096839023025,0.11951973841387398,0.46231396606496883,0.2641697502259423,0.36261355152536695,0.3336526552735321,0.33923547398014287,0.39472902596384374,0.4022643950805879,0.3729371823217811,0.3972435341923051,0.41780340573355984,0.4439257891393365,0.3580764257057405,0.24995292125206708,0.2608082177022198,0.2648482889961928,0.31029508112475507,0.33839376472686583,0.2712697305414007,0.2714209664298297,0.46728336087943495,0.3742110659337374,0.41247175495951927,0.31126501427672415,0.2953548295703649,0.2412979613815251,0.4445799931191193,0.3589191213458233,0.37626043824831057,0.4974874110407106,0.4504013613939063
PSON.L,0.3424474593559734,0.3206703918535219,0.40957344063010054,0.2896266863458134,0.21883555014133715,0.35901961197358845,0.3740845935106663,0.4383257425426605,0.3447242243160394,0.38093930442626384,0.17371564852798746,0.271438035783004,0.2719923624127911,0.37177169745857097,0.262251129670585,0.3672251004125755,0.4032701134775982,0.3858940734952769,0.35456964966275833,0.4445078214430279,0.2853882355821226,0.04179019317087636,0.3817344629386927,0.12159930725502421,0.31444789800124556,0.04856977885300171,0.49022770942455585,0.454330463443016,0.013548843904384478,0.2467132708314632,0.6509232571526589,0.37237210063657333,0.3133096547365903,0.34774450966838977,0.24361243923617146,0.15565538918336744,0.2624569997385794,0.4344921149732824,0.4410370203767495,0.3715730157985983,0.24112705106963658,0.33931260864300605,0.47070143812922877,0.33622266422633373,0.10022901780757193,0.41893351253787264,0.36732685712832763,0.3971604764078597,0.32090694828778293,0.11218264747219418,0.2853429745799829,0.3622228415887549,0.15922481109718978,0.4144229194920315,0.1924998478925841,0.2888221536396011,0.3813293588555729,1.0,0.28656451135362293,0.17094524958118631,0.4609459643566067,0.29064836678514566,0.5867346727068516,0.3038117789916455,0.28937218274575516,0.3787205648986438,0.49189725877563073,0.49623338889772634,0.36272842471261474,0.47622092292519175,0.4821666407330876,0.28064906878460605,0.25342447064481494,0.2658598802835627,0.2811847057309713,0.27122866921782374,0.3930695922150527,0.25476783270398257,0.276532554640649,0.40656445854803264,0.24643958023135837,0.3629667216107931,0.37467219203077795,0.3062917765703717,0.20766092180019238,0.2819569085238866,0.4582462327705908,0.3377323874738407,0.36375194167766234,0.6105481932072226
